respondent_id,xyz_vaccine,seasonal_vaccine
41669,0.04,0.1
41670,0.135,0.19
41671,0.0,0.08
41672,0.01,0.16
41673,0.0,0.04
41674,0.02,0.05
41675,0.25,0.27
41676,0.0,0.05
41677,0.34,0.59
41678,0.05,0.17
41679,0.21,0.41
41680,0.09,0.18
41681,0.7666666666666666,0.82
41682,0.05,0.29
41683,0.03,0.13
41684,0.575,0.753
41685,0.07,0.32
41686,0.0,0.27
41687,0.01,0.01
41688,0.02,0.17666666666666667
41689,0.14,0.15
41690,0.04235714285714286,0.40299999999999997
41691,0.66,0.84
41692,0.09,0.02
41693,0.62,0.45
41694,0.13,0.06
41695,0.33,0.61
41696,0.0,0.0
41697,0.0,0.282
41698,0.02,0.23
41699,0.08,0.1
41700,0.0,0.05
41701,0.77,0.6
41702,0.21,0.49
41703,0.21,0.18
41704,0.2,0.1
41705,0.0,0.46
41706,0.67,0.92
41707,0.0,0.1
41708,0.02,0.33
41709,0.96,0.72
41710,0.5866666666666666,0.39
41711,0.9,0.82
41712,0.0,0.6
41713,0.12,1.0
41714,0.12,0.32
41715,0.14,0.23
41716,0.07,0.16
41717,0.03,0.13
41718,0.2,0.27
41719,0.08,0.4
41720,0.29,0.46
41721,0.0,0.07
41722,0.01,0.07
41723,0.1,0.93
41724,0.14,0.1
41725,0.05,0.67
41726,0.14,0.06
41727,0.98,0.6
41728,0.03,0.13
41729,0.01,0.22
41730,0.12,0.08
41731,0.04,0.21
41732,0.0,0.13
41733,0.0,0.37
41734,0.24,0.55
41735,0.08,0.12
41736,0.04,0.2
41737,0.02,0.09
41738,0.04,0.83
41739,0.2325,0.77
41740,0.03,0.42
41741,0.2,0.54
41742,0.10333333333333332,0.11
41743,0.03,0.61
41744,0.1,0.693452380952381
41745,0.01,0.04
41746,0.02,0.05
41747,0.8,0.63
41748,0.01,0.6011666666666666
41749,0.06,0.31
41750,0.05,0.69
41751,0.27,0.78
41752,0.0,0.06
41753,0.07,0.84
41754,0.43,0.625
41755,0.1,0.36
41756,0.01,0.23
41757,0.47,0.8
41758,0.15,0.86
41759,0.01,0.06
41760,0.13,0.17
41761,0.465,0.86
41762,0.08,0.06
41763,0.23,0.26
41764,0.0,0.26
41765,0.0,0.03
41766,0.02,0.77
41767,0.27699999999999997,0.95
41768,0.74,0.8
41769,0.02,0.49
41770,0.08,0.23
41771,0.15,0.17
41772,0.4208333333333333,0.625
41773,0.005,0.16
41774,0.97,0.55
41775,0.085,0.28
41776,0.0,0.15
41777,0.875,0.84
41778,0.04,0.28
41779,0.02,0.12
41780,0.2,0.19
41781,0.05,0.11
41782,0.0,0.02
41783,0.09,0.08
41784,0.05,0.05
41785,0.04,0.16166666666666668
41786,0.01,0.05
41787,0.11,0.73
41788,0.02,0.13
41789,0.05,0.4766666666666666
41790,0.29,0.58
41791,0.06,0.45
41792,0.44,0.25
41793,0.01,0.3
41794,0.1,0.605
41795,0.05,0.04
41796,0.95,0.92
41797,0.07949999999999999,0.16
41798,0.29,0.63
41799,0.76,0.99
41800,0.08,0.4
41801,0.05,0.48
41802,0.03,0.07
41803,0.06,0.33333333333333337
41804,0.37,0.97
41805,0.02,0.05
41806,0.01,0.7304166666666667
41807,0.0,0.05
41808,0.0,0.25
41809,0.08,0.34
41810,0.6075,0.42
41811,0.09,0.21
41812,0.06,0.23833333333333337
41813,0.28,0.545
41814,0.05,0.76
41815,0.22,0.63
41816,0.11,0.06
41817,0.1,0.31
41818,0.01,0.78
41819,0.01,0.77
41820,0.0,0.0225
41821,0.04,0.15
41822,0.01,0.06
41823,0.0,0.14
41824,0.0,0.09
41825,0.09,0.5816666666666667
41826,0.06,0.19
41827,0.09,0.3125
41828,0.25,0.9
41829,0.01,0.16
41830,0.06,0.8
41831,0.17,0.141
41832,0.17,0.48
41833,0.03,0.205
41834,0.37,0.61
41835,0.20666666666666664,0.71
41836,0.65,0.19
41837,0.08944444444444445,0.06
41838,0.195,0.2
41839,0.38,0.34
41840,0.4866666666666667,0.89
41841,0.057999999999999996,0.5828333333333333
41842,0.31,0.49
41843,0.08333333333333334,0.97
41844,0.01,0.08
41845,0.114,0.31
41846,0.18,0.36
41847,0.06,0.24
41848,0.51,0.78
41849,0.0,0.185
41850,0.12,0.41
41851,0.03,0.18
41852,0.02,0.3
41853,0.09,0.17
41854,0.0,0.13
41855,0.42,0.72
41856,0.7,0.97
41857,0.41,0.24
41858,0.2675,0.16
41859,0.63,0.17
41860,0.1,0.91
41861,0.07,0.3
41862,0.095,0.15
41863,0.09,0.52
41864,0.0,0.51
41865,0.6966666666666668,0.89
41866,0.14,0.44
41867,0.93,0.7
41868,0.2,0.3266666666666667
41869,0.03,0.365
41870,0.01,0.3
41871,0.114,0.7533333333333334
41872,0.07,0.65
41873,0.05,0.4975
41874,0.04,0.41
41875,0.09,0.94
41876,0.0,0.09
41877,0.18,0.16
41878,0.88,0.99
41879,0.01,0.835
41880,0.3271428571428572,0.6866666666666668
41881,0.05,0.08
41882,0.4525,0.47
41883,0.17,0.65
41884,0.05,0.04
41885,0.6,0.78
41886,0.0,0.14
41887,0.38,0.59
41888,0.06,0.87
41889,0.09,0.2785
41890,0.17,0.11
41891,0.0,0.17
41892,0.07,0.33
41893,0.08,0.88
41894,0.0,0.36
41895,0.34,0.53
41896,0.01,0.52
41897,0.07,0.27
41898,0.0,0.135
41899,0.07,0.21666666666666667
41900,0.55,0.56
41901,0.07,0.34
41902,0.23833333333333337,0.37
41903,0.08,0.65
41904,0.53,0.81
41905,0.02,0.17
41906,0.12,0.57
41907,0.87,0.92
41908,0.02,0.02
41909,0.87,0.86
41910,0.99,0.855
41911,0.1,0.37
41912,0.02,0.32
41913,0.03,0.06
41914,0.18,0.46
41915,0.05,0.04
41916,0.01,0.08
41917,0.0,0.13
41918,0.41,0.98
41919,0.17,0.23
41920,0.07,0.21
41921,0.26266666666666666,0.87
41922,0.17,0.06833333333333334
41923,0.01,0.84
41924,0.0,0.01
41925,0.02,0.3
41926,0.21,0.5
41927,0.02,0.2605
41928,0.06,0.14
41929,0.5,0.19
41930,0.07,0.4
41931,0.0,0.06
41932,0.31,0.81
41933,0.65,0.5583333333333332
41934,0.21666666666666667,0.74
41935,0.02,0.21
41936,0.0,0.03
41937,0.51,0.94
41938,0.33,0.55
41939,0.01,0.16349999999999998
41940,0.04,0.3
41941,0.8,0.88
41942,0.0,0.31
41943,0.05,0.21
41944,0.04,0.31
41945,0.75,0.67
41946,0.03,0.35
41947,0.03,0.37
41948,0.01,0.05
41949,0.06,0.03
41950,0.5,0.63
41951,0.36,0.64
41952,0.0,0.105
41953,0.02,0.93
41954,0.08,0.27
41955,0.06,0.27
41956,0.0,0.6383333333333333
41957,0.06,0.25
41958,0.5195238095238095,0.79
41959,0.09,0.86
41960,0.25,0.27
41961,0.69,0.9
41962,0.05,0.168
41963,0.0,0.53
41964,0.15,0.5833333333333334
41965,0.03,0.85
41966,0.12,0.6961666666666667
41967,0.03,0.47
41968,0.01,0.08
41969,0.04,0.66
41970,0.05,0.03
41971,0.88,0.92
41972,0.05,0.5828333333333333
41973,0.28,0.8
41974,0.03,0.29
41975,0.46,0.35
41976,0.04,0.88
41977,0.05,0.12
41978,0.05,0.1
41979,0.73,0.94
41980,0.06,0.73
41981,0.01,0.07
41982,0.33,0.51
41983,0.04666666666666666,0.46
41984,0.5616666666666666,0.96
41985,0.9,1.0
41986,0.17,0.37
41987,0.86,0.6483333333333334
41988,0.03,0.09
41989,0.33,0.46
41990,0.38,0.33
41991,0.58,0.73
41992,0.03,0.86
41993,0.16,0.28
41994,0.01,0.22
41995,0.59,0.5
41996,0.13,0.39175
41997,0.07,0.135
41998,0.2,0.3675
41999,0.659,0.73
42000,0.05,0.1
42001,0.14,0.58
42002,0.02,0.09
42003,0.04,0.07
42004,0.6333333333333333,0.51
42005,0.15,0.2833333333333333
42006,0.02,0.35
42007,0.1,0.6
42008,0.06,0.03
42009,0.16,0.79
42010,0.07,0.53
42011,0.01,0.1
42012,0.01,0.13
42013,0.03,0.77
42014,0.06333333333333332,0.4
42015,0.0,0.3780833333333333
42016,0.13,0.99
42017,0.64,0.98
42018,0.5,0.25
42019,0.73,0.52
42020,0.01,0.14
42021,0.03,0.7625
42022,0.57,0.77
42023,0.12,0.83
42024,0.0,0.01
42025,0.29,0.71
42026,0.51,0.95
42027,0.1,0.96
42028,0.0,0.33
42029,0.03293734043734044,0.09
42030,0.0,0.05
42031,0.05,0.39
42032,0.615,0.6
42033,0.09,0.22
42034,0.14509523809523808,0.41
42035,0.08,0.04
42036,0.07,0.53
42037,0.06516666666666665,0.74
42038,0.06,0.995
42039,0.04,0.19
42040,0.3,0.9
42041,0.84,0.89
42042,0.09,0.19
42043,0.36,0.18
42044,0.04194155844155844,0.48
42045,0.6545833333333334,0.4483333333333333
42046,0.15,0.20857142857142857
42047,0.16,0.36
42048,0.09,0.2
42049,0.4,0.4
42050,0.0,0.41
42051,0.3,0.89
42052,0.18,0.28
42053,0.1,0.4
42054,0.48,0.97
42055,0.7121666666666667,0.93
42056,0.014384920634920634,0.07
42057,0.07,0.9
42058,0.61,0.78
42059,0.01,0.03
42060,0.02,0.23
42061,0.04,0.22
42062,0.0,0.03
42063,0.37,0.29
42064,0.09,0.29
42065,0.67,0.81
42066,0.0,0.0
42067,0.04,0.1725
42068,0.19,0.39
42069,0.02,0.27
42070,0.01,0.17
42071,0.01,0.15
42072,0.06,0.79
42073,0.11,0.25
42074,0.016666666666666666,0.24
42075,0.0,0.05
42076,0.01,0.95
42077,0.07,0.16
42078,0.72,0.99
42079,0.0,0.14
42080,0.03,0.31
42081,0.1,0.1668333333333333
42082,0.03,0.55
42083,0.05,0.6
42084,0.61,0.77
42085,0.1,0.54
42086,0.31,0.27
42087,0.02,0.7
42088,0.04,0.2
42089,0.03,0.83
42090,0.05,0.25
42091,0.01,0.16
42092,0.04,0.1
42093,0.57,0.72
42094,0.215,0.2966666666666667
42095,0.05,0.26
42096,0.0,0.01
42097,0.0,0.04
42098,0.57,0.7066666666666666
42099,0.0,0.1756666666666667
42100,0.7716666666666667,0.92
42101,0.42,0.18
42102,0.25,0.6
42103,0.04,0.2
42104,0.11,0.33
42105,0.19,0.27
42106,0.06,0.16
42107,0.03,0.08
42108,0.31,0.81
42109,0.6325,0.6399999999999999
42110,0.14,0.22
42111,0.05,0.61
42112,0.0,0.05
42113,0.42,0.87
42114,0.04,0.175
42115,0.05,0.04
42116,0.03,0.99
42117,0.17,0.1
42118,0.92,0.96
42119,0.4137456709956711,0.39333333333333337
42120,0.15333333333333335,0.72
42121,0.27,0.59
42122,0.0,0.44
42123,0.07,0.45
42124,0.45,0.51
42125,0.62,0.95
42126,0.04,0.85
42127,0.26,0.74
42128,0.06,0.6566666666666667
42129,0.07,0.26
42130,0.66,0.7
42131,0.0,0.05
42132,0.02,0.09
42133,0.22,0.1725
42134,0.05,0.3878571428571428
42135,0.01,0.03
42136,0.4,0.57
42137,0.23,0.77
42138,0.27,0.53
42139,0.06483333333333334,0.145
42140,0.0,0.19
42141,0.09,0.25
42142,0.09,0.3
42143,0.03,0.295
42144,0.06,0.24
42145,0.06,0.73
42146,0.0,0.6433333333333334
42147,0.17,0.61
42148,0.38,0.62
42149,0.05,0.31666666666666665
42150,0.05,0.71
42151,0.48,0.67
42152,0.15,0.47
42153,0.28,0.3641666666666667
42154,0.97,1.0
42155,0.05,0.54
42156,0.05,0.62
42157,0.22333333333333333,0.66
42158,0.01,0.45
42159,0.0,0.1
42160,0.195,0.6
42161,0.09,0.25
42162,0.22,0.31
42163,0.02,0.965
42164,0.02,0.05
42165,0.06,0.04
42166,0.01,0.14
42167,0.2508333333333333,0.585
42168,0.27,0.46
42169,0.15,0.19
42170,0.07,0.21
42171,0.53,0.37
42172,0.01,0.04
42173,0.01,0.0
42174,0.59,0.87
42175,0.21,0.18
42176,0.36316666666666664,0.53
42177,0.1,0.755
42178,0.15,0.5033333333333333
42179,0.01,0.03
42180,0.3,0.8
42181,0.165,0.23
42182,0.04,0.16
42183,0.155,0.07
42184,0.01,0.84
42185,0.63,0.73
42186,0.18,0.41
42187,0.0125,0.24
42188,0.04,0.14
42189,0.07,0.45
42190,0.33,0.45
42191,0.08,0.85
42192,0.04,0.01
42193,0.95,0.99
42194,0.13,0.24
42195,0.33,0.54
42196,0.09,0.33
42197,0.3,0.43
42198,0.40399999999999997,0.56
42199,0.54,0.69
42200,0.0,0.6035
42201,0.27,0.92
42202,0.44666666666666666,0.67
42203,0.06,0.5
42204,0.605,0.56
42205,0.45,0.25
42206,0.005,0.08
42207,0.3125,0.86
42208,0.0,0.01
42209,0.0,0.65
42210,0.12,0.15
42211,0.1565079365079365,0.56
42212,0.39,0.92
42213,0.15,0.27
42214,0.01,0.96
42215,0.14,0.25
42216,0.01,0.41
42217,0.0,0.34
42218,0.0,0.16
42219,0.05,0.04
42220,0.04,0.28
42221,0.01,0.05
42222,0.25,0.65
42223,0.02,0.28
42224,0.03,0.03
42225,0.315,0.5975
42226,0.11,0.78
42227,0.06,0.16
42228,0.09066666666666666,0.13
42229,0.07,0.02
42230,0.56,0.71
42231,0.04,0.4283333333333333
42232,0.41,0.57
42233,0.04,0.5
42234,0.98,1.0
42235,0.28,0.45
42236,0.06,0.94
42237,0.05,0.18
42238,0.01,0.58
42239,0.04,0.15
42240,0.11,0.93
42241,0.16,0.86
42242,0.08,0.62
42243,0.1,0.88
42244,0.05,0.18
42245,0.14,0.05
42246,0.46666666666666673,0.54
42247,0.2325,0.14
42248,0.53,0.7666666666666666
42249,0.17,0.79
42250,0.06,0.82
42251,0.1,0.25
42252,0.02,0.57
42253,0.91,0.96
42254,0.27,0.53
42255,0.1,0.4
42256,0.016666666666666666,0.74
42257,0.16,0.31
42258,0.0,0.27
42259,0.04,0.36
42260,0.16,0.53
42261,0.09,0.41
42262,0.0,0.16
42263,0.3625,0.805
42264,0.02,0.09
42265,0.28,0.546
42266,0.13,0.29
42267,0.75,0.84
42268,0.02,0.21
42269,0.03,0.35
42270,0.05,0.21
42271,0.72,0.84
42272,0.01,0.1
42273,0.01,0.57
42274,0.25,0.28
42275,0.93,0.8983333333333334
42276,0.04,0.92
42277,0.0,0.02
42278,0.0,0.05
42279,0.22,0.17
42280,0.26,0.3
42281,0.01,0.07
42282,0.02,0.43
42283,0.11,0.11
42284,0.01,0.03
42285,0.18,0.69
42286,0.15541666666666665,0.33
42287,0.095,0.336
42288,0.06,0.47
42289,0.04,0.34
42290,0.0,0.04
42291,0.073,0.27
42292,0.27,0.78
42293,0.12,0.43
42294,0.7275,0.9
42295,0.04,0.49
42296,0.16,0.57
42297,0.0,0.01
42298,0.24,0.59
42299,0.1,0.39
42300,0.0,0.04
42301,0.37,0.16
42302,0.08,0.47
42303,0.14,0.05
42304,0.06,0.15
42305,0.3,0.93
42306,0.0,0.21
42307,0.93,0.96
42308,0.09,0.17
42309,0.19,0.83
42310,0.04,0.08
42311,0.04,0.93
42312,0.78,0.76
42313,0.4175,0.94
42314,0.01,0.29
42315,0.30333333333333334,0.35
42316,0.01,0.28
42317,0.17,0.73
42318,0.006666666666666666,0.13
42319,0.0,0.3
42320,0.04,0.44
42321,0.8,0.72
42322,0.23,0.59
42323,0.11,0.15
42324,0.14,0.08666666666666668
42325,0.31,0.36
42326,0.04,0.20649999999999996
42327,0.02,0.07
42328,0.0,0.8
42329,0.19,0.95
42330,0.0,0.05
42331,0.0525,0.74
42332,0.09,0.11
42333,0.13,0.89
42334,0.72,0.92
42335,0.01,0.82
42336,0.01,0.5433333333333333
42337,0.22,0.57
42338,0.1825,0.3816666666666667
42339,0.02,0.3
42340,0.29,0.24
42341,0.04,0.35
42342,0.03,0.02
42343,0.06,0.72
42344,0.01,0.9
42345,0.03,0.44
42346,0.0,0.35
42347,0.09,0.78
42348,0.25,0.685
42349,0.04,0.9316666666666665
42350,0.32,0.88
42351,0.94,0.94
42352,0.14,0.44
42353,0.87,0.71
42354,1.0,0.93
42355,0.0,0.46
42356,0.05,0.18
42357,0.06,0.2533333333333333
42358,0.01,0.04
42359,0.51,0.89
42360,0.45333333333333337,0.62
42361,0.1775,0.56
42362,0.27875,0.51
42363,0.12,0.54
42364,0.01,0.05
42365,0.47,0.96
42366,0.0,0.02
42367,0.53,0.21
42368,0.69,0.34
42369,0.8041666666666667,0.95
42370,0.19,0.23
42371,0.09,0.75
42372,0.345,0.27
42373,0.05,0.21
42374,0.01,0.87
42375,0.03,0.18
42376,0.01,0.04
42377,0.0,0.22
42378,0.17,0.78
42379,0.08,0.58
42380,0.03,0.06
42381,0.09889393939393938,0.14455158730158732
42382,0.28,0.43
42383,0.44,0.62
42384,0.76,0.86
42385,0.51,0.78
42386,0.1,0.79
42387,0.024166666666666666,0.12333333333333334
42388,0.54,0.55
42389,0.0,0.5366666666666665
42390,0.01,0.03
42391,0.4,0.39
42392,0.34,0.065
42393,0.45,0.5
42394,0.07,0.4
42395,0.78,0.68
42396,0.09,0.36
42397,0.06,0.2
42398,0.39,0.85
42399,0.04,0.21
42400,0.1,0.634
42401,0.09,0.32505952380952374
42402,0.0025,0.86
42403,0.42,0.82
42404,0.19,0.87
42405,0.53,0.74
42406,0.05,0.77
42407,0.649,0.55
42408,0.02,0.16
42409,0.59,0.78
42410,0.12,0.88
42411,0.06,0.26
42412,0.79,0.94
42413,0.01,0.29
42414,0.09,0.06
42415,0.03,0.01
42416,0.08,0.15
42417,0.0,0.09
42418,0.07,0.24
42419,0.405,0.79
42420,0.14,0.19
42421,0.032499999999999994,0.21666666666666667
42422,0.2,0.13
42423,0.04,0.2
42424,0.01,0.43
42425,0.01,0.0
42426,0.05,0.35
42427,0.04,0.42
42428,0.02,0.56
42429,0.02,0.07
42430,0.17,0.17
42431,0.44,0.63
42432,0.1,0.04
42433,0.29,0.37
42434,0.12,0.45
42435,0.01,0.2475
42436,0.01,0.08
42437,0.01,0.15
42438,0.41,0.42
42439,0.93,0.97
42440,0.12,0.24
42441,0.31,0.73
42442,0.02,0.6466666666666667
42443,0.1,0.06
42444,0.12,0.92
42445,0.0,0.16833333333333333
42446,0.04,0.63
42447,0.21,0.72
42448,0.04,0.33
42449,0.0625,0.29
42450,0.03,0.61
42451,0.13,0.15
42452,0.09,0.98
42453,0.17,0.39
42454,0.02,0.73
42455,0.16,0.2
42456,0.09,0.7
42457,0.1,0.34
42458,0.05,0.4
42459,0.1,0.3866666666666667
42460,0.48,0.81
42461,0.055,0.17
42462,1.0,0.88
42463,0.55,0.68
42464,0.4,0.635
42465,0.1,0.2
42466,0.15,0.72
42467,0.05,0.99
42468,0.05,0.1
42469,0.06,0.08
42470,0.8387099567099565,0.97
42471,0.03,0.71
42472,0.06,0.29
42473,0.18,0.78
42474,0.02,0.745
42475,0.6,0.91
42476,0.09333333333333332,0.98
42477,0.27,0.87
42478,0.0,0.03
42479,0.3,0.42
42480,0.02,0.91
42481,0.06,0.8
42482,0.15,0.29
42483,0.92,0.73
42484,0.01,0.03
42485,0.02,0.11
42486,0.93,0.825
42487,0.5375,0.81
42488,0.02,0.04
42489,0.56,0.96
42490,0.0,0.26
42491,0.08,0.72
42492,0.5533333333333332,0.62
42493,0.11,0.81
42494,0.0,0.63
42495,0.02333333333333333,0.35
42496,0.215,0.91
42497,0.24,0.19
42498,0.14,0.73
42499,0.03,0.57
42500,0.335,0.3323809523809524
42501,0.5,0.78
42502,0.12,0.06
42503,0.005,0.28
42504,0.07,0.07
42505,0.09,0.18
42506,0.02,0.19
42507,0.1,0.41
42508,0.205,0.165
42509,0.13,0.24
42510,0.17,0.81
42511,0.96,0.82
42512,0.39666666666666667,0.76
42513,0.0,0.47
42514,0.1,0.59
42515,0.8335714285714286,0.75
42516,0.14,0.41
42517,0.02,0.59
42518,0.07,0.15
42519,0.051309523809523805,0.01
42520,0.23833333333333337,0.34666666666666673
42521,0.17,0.37
42522,0.04,0.84
42523,0.97,0.9
42524,0.26,0.9
42525,0.7,0.76
42526,0.01,0.29
42527,0.1,0.69
42528,0.04,0.28
42529,0.6466666666666666,0.6185
42530,0.055999999999999994,0.68
42531,0.06333333333333334,0.08
42532,0.04621428571428572,0.09
42533,0.04,0.07
42534,0.0,0.08
42535,0.662,0.9526666666666667
42536,0.0,0.07
42537,0.25,0.28
42538,0.03,0.19333333333333333
42539,0.6916666666666665,0.84
42540,0.05,0.49
42541,0.09,0.8
42542,0.01,0.03
42543,0.03,0.18
42544,0.0,0.04
42545,0.33,0.1
42546,0.0,0.06
42547,0.03,0.78
42548,0.23,0.56
42549,0.03,0.32
42550,0.8633333333333334,0.9
42551,0.57,0.93
42552,0.01,0.07
42553,1.0,0.97
42554,0.04,0.43
42555,0.92,0.73
42556,0.29,0.71
42557,0.25,0.77
42558,0.19,0.25
42559,0.33,0.4
42560,0.1,0.95
42561,0.46,0.57
42562,0.03,0.21
42563,0.17,0.2
42564,0.09,0.32
42565,0.25666666666666665,0.31
42566,0.19,0.82
42567,0.21,0.86
42568,0.21,0.67
42569,0.79,0.98
42570,0.04,0.08
42571,0.0551904761904762,0.28
42572,0.0125,0.69
42573,0.41,0.37
42574,0.13,0.8533333333333333
42575,0.08,0.8
42576,0.26,0.38
42577,0.0,0.07
42578,0.83,0.99
42579,0.02,0.46
42580,0.03,0.04
42581,0.64,0.66
42582,0.04,0.09
42583,0.852,0.98
42584,0.0,0.92
42585,0.28,0.4472222222222222
42586,0.79,0.97
42587,0.0,0.0
42588,0.27,0.2033333333333333
42589,0.11,0.49
42590,0.41,0.7
42591,0.05,0.83
42592,0.27,0.81
42593,0.6933333333333332,0.73
42594,0.05,0.05
42595,0.33,0.73
42596,0.03,0.06
42597,0.08,0.19
42598,0.18,0.11
42599,0.03,0.07
42600,0.34,0.9259999999999999
42601,0.42,0.26
42602,0.465,0.78
42603,0.95,0.77
42604,0.05,0.39
42605,0.0,0.324
42606,0.45,0.89
42607,0.37,0.11
42608,0.08,0.22
42609,0.16,0.45
42610,0.02,0.7
42611,0.8575,0.9
42612,0.48,0.665
42613,0.0,0.06
42614,0.03,0.23
42615,0.1,0.38
42616,0.15542857142857142,0.225
42617,0.26,0.24
42618,0.19,0.9
42619,0.13,0.11
42620,0.0,0.02
42621,0.02,0.1075
42622,0.11,0.13
42623,0.0,0.24
42624,0.04,0.37
42625,0.01,0.22
42626,0.13,0.28
42627,0.16,0.28
42628,0.17,0.39
42629,0.65,0.25
42630,0.0,0.3966666666666667
42631,0.24,0.91
42632,0.16,0.25
42633,0.01,0.02
42634,0.0,0.39
42635,0.04,0.6676666666666666
42636,0.95,0.67
42637,0.11,0.24
42638,0.15,0.57
42639,0.04,0.49
42640,0.02,0.43
42641,0.27,0.45
42642,0.08,0.08
42643,0.21,0.55
42644,0.415,0.64
42645,0.07,0.59
42646,0.32,0.69
42647,0.56,0.72
42648,0.2245,0.2
42649,0.6,0.13
42650,0.01,0.72
42651,0.36964285714285716,0.11
42652,0.07,0.34
42653,0.52,0.09
42654,0.92,0.94
42655,0.04,0.1
42656,0.09,0.28
42657,0.06,0.07
42658,0.02,0.4
42659,0.12,0.66
42660,0.33,0.95
42661,0.34,0.09
42662,0.14,0.33
42663,0.19,0.56
42664,0.64,0.48
42665,0.0,0.95
42666,0.21,0.48
42667,0.78,1.0
42668,0.03428571428571428,0.06
42669,0.02,0.13
42670,0.05,0.12
42671,0.08,0.31
42672,0.35,0.63
42673,0.8201666666666667,0.64
42674,0.39,0.78
42675,0.03,0.14
42676,0.1,0.2366666666666667
42677,0.1,0.42
42678,0.04,0.28
42679,0.01,0.15
42680,0.14,0.08
42681,0.08,0.07
42682,0.03,0.07
42683,0.0,0.38
42684,0.7275,0.85
42685,0.03,0.3441666666666666
42686,0.56,0.79
42687,0.7466666666666667,0.91
42688,0.23,0.71
42689,1.0,0.98
42690,0.0,0.07
42691,0.0,0.04
42692,0.04,0.18
42693,0.06,0.46
42694,0.5395793650793651,0.04833333333333333
42695,0.01,0.1366666666666667
42696,0.36,0.47
42697,0.01,0.03333333333333333
42698,0.93,0.99
42699,0.22142857142857142,0.5
42700,0.02,0.74
42701,0.12,0.83
42702,0.05,0.07
42703,0.08,0.09
42704,0.1275,0.972
42705,0.04,0.09
42706,0.18,0.2
42707,0.0,0.03
42708,0.07,0.975
42709,0.19,0.24
42710,0.12,0.27
42711,0.31,0.53
42712,0.07,0.08
42713,0.5,0.9
42714,0.06,0.63
42715,0.0,0.06
42716,0.18,0.67
42717,0.32,0.3366666666666667
42718,0.42,0.82
42719,0.47,0.33
42720,0.99,1.0
42721,0.0,0.06
42722,0.17,0.86
42723,0.04,0.55
42724,0.03,0.1
42725,0.1,0.63
42726,0.09,0.31
42727,0.09,0.39
42728,0.01,0.07
42729,0.46,0.985
42730,0.21,0.8566666666666666
42731,0.06,0.53
42732,0.22,0.24
42733,0.1,0.21
42734,0.0,0.21
42735,0.2,0.79
42736,0.49,0.33583333333333326
42737,0.1575,0.12
42738,0.01,0.92
42739,0.89,0.51
42740,0.21,0.31
42741,0.08,0.48
42742,0.01,0.15
42743,0.0,0.12
42744,0.0,0.01
42745,0.23,0.6383333333333333
42746,0.0,0.09
42747,0.01,0.48
42748,0.03,0.435
42749,0.23,0.875
42750,0.06,0.09
42751,0.02,0.32
42752,0.06,0.48
42753,0.54,0.66
42754,0.05,0.22
42755,0.0,0.18
42756,0.26,0.76
42757,0.39,0.27
42758,0.1,0.31
42759,0.04,0.28
42760,0.6,0.22
42761,0.03,0.3
42762,0.008333333333333333,0.5831746031746032
42763,0.12,0.6
42764,0.12,0.5
42765,0.04,0.1
42766,0.02,0.34700000000000003
42767,0.03,0.51
42768,0.0,0.08
42769,0.13,0.23
42770,0.03,0.15
42771,0.75,0.26
42772,0.8,0.66
42773,0.3,0.42
42774,0.01,0.56
42775,0.16,0.23
42776,0.0,0.1
42777,0.14,0.75
42778,0.05,0.25
42779,0.21,0.26
42780,0.04,0.095
42781,0.2,0.85
42782,0.10500000000000002,0.76
42783,0.81,0.99
42784,0.05,0.55
42785,0.02,0.9
42786,0.028596792096792098,0.11116666666666665
42787,0.38,0.9525
42788,0.26,0.59
42789,0.0,0.81
42790,0.05,0.1
42791,0.01,0.04
42792,0.02,0.19
42793,0.64,0.98
42794,0.15928571428571428,0.27
42795,0.0,0.1
42796,0.97,0.79
42797,0.42,0.32
42798,0.045,0.74
42799,0.01,0.62
42800,0.01,0.9333333333333332
42801,0.045,0.2733333333333333
42802,0.07,0.14
42803,0.65,0.79
42804,0.06,0.61
42805,0.3525,0.92
42806,0.5,0.55
42807,0.1,0.09
42808,0.03,0.04
42809,0.08,0.11
42810,0.0,0.15
42811,0.11,0.39
42812,0.27,0.63
42813,0.08,0.89
42814,0.02,0.08
42815,0.0,0.18
42816,0.0,0.06
42817,0.28,0.12
42818,0.13,0.34
42819,0.01,0.15333333333333332
42820,0.01,0.27
42821,0.27,0.99
42822,0.15,0.52
42823,0.0,0.14
42824,1.0,0.58
42825,0.09,0.96
42826,0.57,0.42
42827,0.17666666666666664,0.09
42828,0.23,0.17
42829,0.0,0.14
42830,0.76,0.3
42831,0.2275,0.91
42832,0.67,0.79
42833,1.0,0.99
42834,0.17,0.88
42835,0.4471428571428572,0.845
42836,0.04,0.01
42837,0.156,0.825
42838,0.36,0.36
42839,0.91,0.89
42840,0.1,0.51
42841,0.09,0.57
42842,0.53,0.55
42843,0.18,0.39
42844,0.13,0.31
42845,0.51,0.82
42846,0.02,0.86
42847,0.05,0.35
42848,0.13,0.94
42849,0.0,0.02
42850,0.27,0.69
42851,0.06,0.12
42852,0.062333333333333345,0.23666666666666664
42853,0.09,0.81
42854,0.41200000000000003,0.59
