respondent_id,h1n1_vaccine,seasonal_vaccine
38950,0.06,0.15
38951,0.2366666666666667,1.0
38952,0.03,0.72
38953,0.02,0.75
38954,0.75,0.73
38955,0.54,0.57
38956,0.04666666666666666,0.415
38957,0.075,0.06
38958,0.02,0.15
38959,0.04,0.29
38960,0.17,0.07
38961,0.06,0.48
38962,0.05,0.17
38963,0.25,0.69
38964,0.08,0.14
38965,0.4,0.29
38966,0.03,0.35
38967,0.02,0.08
38968,0.03,0.94
38969,0.72,0.96
38970,0.24,0.21
38971,0.18,0.7
38972,0.13,0.39
38973,0.19,0.77
38974,0.89,0.86
38975,0.11,0.43
38976,0.799,0.92
38977,0.05,0.31
38978,0.09,0.05
38979,0.04,0.17300000000000001
38980,0.32,0.52
38981,0.06,0.04
38982,0.69,0.59
38983,0.013333333333333332,0.06
38984,0.74,0.86
38985,0.14,0.79
38986,0.52,0.74
38987,0.03,0.35
38988,0.67,1.0
38989,0.31,0.94
38990,0.11,0.33
38991,0.42,0.57
38992,0.47,0.76
38993,0.41,0.18
38994,0.04,0.47
38995,0.14,0.75
38996,0.07,0.97
38997,0.0,0.03
38998,0.16,0.37
38999,0.04,0.37
39000,0.47,0.82
39001,0.19666666666666668,0.31
39002,0.0,0.147
39003,0.45,0.85
39004,0.28,0.77
39005,0.04,0.28
39006,0.83,0.76
39007,0.01,0.05
39008,0.06,0.18
39009,0.24,0.78
39010,0.92,0.9
39011,0.1,0.24666666666666667
39012,0.0,0.14958333333333335
39013,0.46,0.89
39014,0.52,0.14
39015,0.09,0.83
39016,0.33,0.16
39017,0.055,0.15
39018,0.68,0.91
39019,0.5016666666666666,0.6086666666666667
39020,0.14,0.92
39021,0.15,0.15
39022,0.43,0.84
39023,0.91,0.88
39024,0.69,0.665
39025,0.02,0.02
39026,0.1,0.46
39027,0.15,0.71
39028,0.43,0.71
39029,0.03,0.03
39030,0.1,0.31
39031,0.03,0.198
39032,0.07,0.025
39033,0.01,0.02
39034,0.15,0.34666666666666673
39035,0.05,0.31
39036,0.18,0.39
39037,0.26,0.33333333333333326
39038,0.23,0.37259523809523815
39039,0.16,0.135
39040,0.32,0.6
39041,0.04,0.12
39042,0.12,0.62
39043,0.01,0.18
39044,0.73,0.98
39045,0.05,0.9
39046,0.14,0.06
39047,0.24,0.21
39048,0.48,0.53
39049,0.07,0.55
39050,0.09,0.87
39051,0.08,0.3
39052,0.56,0.69
39053,0.44,0.6
39054,0.06,0.78
39055,0.2,0.41
39056,0.03,0.18
39057,0.03,0.02
39058,0.14,0.18
39059,0.09,0.05
39060,0.46,0.64
39061,0.03,0.38
39062,0.1,0.18
39063,0.68,0.72
39064,0.15,0.33
39065,0.1,0.55
39066,0.13,0.72
39067,0.35833333333333334,0.82
39068,0.05,0.37
39069,0.06,0.46
39070,0.1,0.7033333333333335
39071,0.32,0.61
39072,0.0,0.06
39073,0.542,0.36
39074,0.06,0.79
39075,0.34,0.59
39076,0.0,0.06
39077,0.2,0.75
39078,0.03,0.02
39079,0.18,0.04
39080,0.46,0.6925
39081,0.12,0.34
39082,0.0,0.05
39083,0.06,0.15
39084,0.51,0.861
39085,0.32,0.65
39086,0.06,0.03
39087,0.615,0.58
39088,0.9,0.78
39089,0.16,0.27
39090,0.46,0.58
39091,0.42,0.85
39092,0.57,0.41
39093,0.22,0.42
39094,0.07,0.39
39095,0.25,0.55
39096,0.01,0.46
39097,0.38,0.88
39098,0.05,0.2
39099,0.51,0.6
39100,0.18,0.495
39101,0.1,0.83
39102,0.01,0.41
39103,0.03,0.06
39104,0.1,0.335
39105,0.24333333333333332,0.31
39106,0.03,0.65
39107,0.4,0.72
39108,0.53,0.23
39109,0.28,0.93
39110,0.04,0.94
39111,0.22,0.6
39112,0.24,0.5475
39113,0.08,0.51
39114,0.57,0.52
39115,0.08,0.03
39116,0.02,0.17
39117,0.14,0.42
39118,0.07,0.12
39119,0.56,0.805
39120,0.8983333333333333,0.91
39121,0.05,0.1845
39122,0.02,0.04666666666666666
39123,0.06,0.86
39124,0.06,0.98
39125,0.12,0.38
39126,0.005,0.17
39127,0.73,0.82
39128,0.07,0.35
39129,0.03,0.015
39130,0.5920000000000001,0.92
39131,0.39,0.53
39132,0.11,0.91
39133,0.12,0.11
39134,0.23,0.45
39135,0.25,0.52
39136,0.3483333333333334,0.64
39137,0.18,0.9279999999999999
39138,0.16,0.59
39139,0.19,0.42
39140,0.54,0.79
39141,0.75,0.68
39142,0.06,0.62
39143,0.06,0.35
39144,0.1,0.53
39145,0.56,0.82
39146,0.43,0.18
39147,0.04,0.21
39148,0.23,0.29
39149,0.245,0.22
39150,0.01,0.06825
39151,0.02,0.21166666666666664
39152,0.33,0.785
39153,0.08,0.35
39154,0.11,0.07
39155,0.54,0.84
39156,0.56,0.745
39157,0.05,0.16
39158,0.07,0.46
39159,0.01,0.04
39160,0.11,0.58
39161,0.1,0.49
39162,0.14,0.21
39163,0.12050000000000001,0.91
39164,0.16,0.325
39165,0.05,0.82
39166,0.17,0.76
39167,0.12,0.38
39168,0.09,0.05
39169,0.05,0.376
39170,0.34,0.85
39171,0.09,0.43
39172,0.8066666666666665,0.72
39173,0.09083333333333332,0.3015555555555556
39174,0.06,0.72
39175,0.1,0.17
39176,0.28,0.71
39177,0.01,0.88
39178,0.04,0.7
39179,0.06,0.54
39180,0.29,0.76
39181,0.11,0.32
39182,0.12,0.14
39183,0.62,0.88
39184,0.16,0.135
39185,0.2,0.6
39186,0.13,0.54
39187,0.01,0.5606666666666666
39188,0.46,0.66
39189,0.09,0.14
39190,0.11,0.14
39191,0.41,0.49
39192,0.52,0.55
39193,0.52,0.58
39194,0.15,0.23
39195,0.0,0.0
39196,0.15,0.2841666666666666
39197,0.435,0.5293333333333333
39198,0.33,0.71
39199,0.09,0.13
39200,0.01,0.18
39201,0.18,0.75
39202,0.02,0.21
39203,0.22,0.57
39204,0.14,0.47
39205,0.0,0.33
39206,0.8266666666666665,0.97
39207,0.3,0.91
39208,0.09,0.59
39209,0.09,0.86
39210,0.13,0.21
39211,0.0,0.01
39212,0.05,0.12
39213,0.2,0.2959523809523809
39214,0.67,0.93
39215,0.26,0.98
39216,0.01,0.04
39217,0.04,0.54
39218,0.3,0.94
39219,0.06333333333333332,0.12
39220,0.08,0.12
39221,0.84,0.93
39222,0.73,0.77
39223,0.02,0.12
39224,0.17,0.41
39225,0.34,0.59
39226,0.57,0.66
39227,0.01,0.16
39228,0.15,0.32916666666666666
39229,0.15,0.86
39230,0.01,0.06
39231,0.14,0.48
39232,0.67,0.8783333333333334
39233,0.21,0.49
39234,0.1,0.85
39235,0.17,0.5633333333333334
39236,0.09,0.21
39237,0.19,0.3
39238,0.7,0.75
39239,0.026666666666666665,0.45041666666666663
39240,0.72,0.03933333333333334
39241,0.8,0.88
39242,0.15,0.13
39243,0.55,0.46
39244,0.16,0.33
39245,0.0,0.01
39246,0.28,0.32
39247,0.4466666666666667,0.8
39248,0.31,0.7658333333333333
39249,0.63,0.66
39250,0.06,0.16
39251,0.3,0.69
39252,0.05,0.26
39253,0.02,0.05
39254,0.13,0.14
39255,0.09,0.5
39256,0.0,0.16
39257,0.13,0.12
39258,0.63,0.83
39259,0.02,0.44
39260,0.2,0.06
39261,0.005,0.08
39262,0.49,0.95
39263,0.01,0.1
39264,0.07142857142857142,0.11
39265,0.05,0.89
39266,0.105,0.36
39267,0.03,0.32
39268,0.21,0.66
39269,0.16,0.52
39270,0.12,0.12
39271,0.13,0.73
39272,0.06192585630743526,0.14
39273,0.3,0.24
39274,0.07333333333333333,0.3436666666666667
39275,0.33,0.85
39276,0.32,0.955
39277,0.09666666666666666,0.27
39278,0.64,0.59
39279,0.16,0.74
39280,0.43,0.65
39281,0.17,0.46
39282,0.095,0.57
39283,0.68,0.9
39284,0.08,0.22
39285,0.05,0.15
39286,0.18,0.21
39287,0.05,0.99
39288,0.03,0.12
39289,0.31,0.84
39290,0.51,0.42
39291,0.11,0.38
39292,0.1,0.04
39293,0.91,0.86
39294,0.03,0.01
39295,0.02,0.45
39296,0.58,0.78
39297,0.03,0.07
39298,0.01,0.5
39299,0.32,0.64
39300,0.08,0.22
39301,0.02,0.59
39302,0.69,0.525
39303,0.03,0.6
39304,0.56,0.71
39305,0.04,0.22
39306,0.01,0.28
39307,0.65,0.26
39308,0.78,0.9016666666666667
39309,0.86,0.98
39310,0.02,0.08
39311,0.59,0.92
39312,0.21,0.49
39313,0.22,0.87
39314,0.57,0.6
39315,0.19,0.925
39316,0.01,0.02
39317,0.05,0.84
39318,0.13,0.09
39319,0.13,0.97
39320,0.65,0.81
39321,0.07,0.13
39322,0.08,0.337
39323,0.1,0.1
39324,0.44,0.8133333333333332
39325,0.25,0.51
39326,0.42,0.76
39327,0.02,0.02
39328,0.76,0.66
39329,0.5,0.68
39330,0.05,0.18
39331,0.06,0.03
39332,0.04666666666666667,0.26
39333,0.2,0.325
39334,0.09,0.85
39335,0.02,0.05
39336,0.07,0.5
39337,0.35,0.54
39338,0.41,0.5925
39339,0.08,0.46
39340,0.03,0.32
39341,0.05,0.09
39342,0.34,0.4175
39343,0.56,0.86
39344,0.22,0.61
39345,0.14,0.65
39346,0.7,0.49
39347,0.51,0.83
39348,0.08,0.49
39349,0.02,0.68
39350,0.65,0.7
39351,0.15,0.75
39352,0.06333333333333332,0.36166666666666664
39353,0.21899999999999997,0.75
39354,0.87,0.75
39355,0.69,0.85
39356,0.03,0.18
39357,0.0,0.0
39358,0.08,0.41
39359,0.23,0.8
39360,0.07,0.51
39361,0.71,0.97
39362,0.13,0.23
39363,0.02,0.12
39364,0.32,0.82
39365,0.0,0.32
39366,0.1625,0.55
39367,0.04,0.54
39368,0.19,0.39
39369,0.05428571428571429,0.18
39370,0.11,0.79
39371,0.12583333333333335,0.105
39372,0.605,0.81
39373,0.0,0.51
39374,0.6025,0.91
39375,0.06,0.21
39376,0.41,0.84
39377,0.15,0.5
39378,0.15,0.3
39379,0.59,0.49
39380,0.0,0.11
39381,0.03,0.23
39382,0.01,0.32666666666666666
39383,0.05,0.01
39384,0.36,0.78
39385,0.08,0.03
39386,0.55,0.17
39387,0.06,0.15
39388,0.51,0.76
39389,0.24,0.38
39390,0.83,0.61
39391,0.10666666666666667,0.575
39392,0.69,0.83
39393,0.91,0.96
39394,0.28,0.5599999999999999
39395,0.48,0.32
39396,0.41,0.51
39397,0.06,0.18
39398,0.09,0.55
39399,0.14,0.13166666666666665
39400,0.1,0.65
39401,0.29,0.53
39402,0.35,0.71
39403,0.24,0.86
39404,0.22,0.49
39405,0.06,0.3025
39406,0.1,0.37
39407,0.01,0.94
39408,0.07,0.03
39409,0.03,0.04
39410,0.02,0.82
39411,0.28,0.73
39412,0.075,0.12
39413,0.22,0.5075
39414,0.08,0.76
39415,0.01,0.29
39416,0.28,0.14
39417,0.6,0.89
39418,0.53,0.2075
39419,0.09,0.45
39420,0.11,0.14583333333333334
39421,0.12,0.22
39422,0.47,0.3356666666666666
39423,0.18,0.93
39424,0.05,0.08
39425,0.6366666666666666,0.67
39426,0.16,0.1
39427,0.13,0.68
39428,0.78,0.84
39429,0.345,0.6
39430,0.13,0.46
39431,0.1,0.24
39432,0.56,0.47
39433,0.02,0.17
39434,0.15,0.35
39435,0.1,0.48
39436,0.30333333333333334,0.69
39437,0.1,0.83
39438,0.8,0.98
39439,0.37,0.44
39440,0.61,0.98
39441,0.01,0.14916666666666667
39442,0.35,0.71
39443,0.87,0.89
39444,0.16,0.37200000000000005
39445,0.01,0.32
39446,0.03,0.26
39447,0.26,0.73
39448,0.055,0.27
39449,0.26,0.71
39450,0.11,0.49
39451,0.02,0.78
39452,0.1,0.26
39453,0.22,0.56
39454,0.43,0.83
39455,0.03,0.14
39456,0.1,0.09
39457,0.01,0.38333333333333336
39458,0.57,0.75
39459,0.06,0.68
39460,0.11,0.12
39461,0.19,0.34
39462,0.74,0.925
39463,0.2,0.34
39464,0.08,0.5916666666666667
39465,0.0,0.11
39466,0.054000000000000006,0.19
39467,0.21,0.77
39468,0.35,0.47
39469,0.14,0.21
39470,0.1,0.57
39471,0.16,0.18
39472,0.42,0.47
39473,0.5378571428571428,0.63
39474,0.09,0.41
39475,0.34,0.79
39476,0.36,0.37
39477,0.01,0.31933333333333336
39478,0.19,0.18
39479,0.22,0.37
39480,0.07333333333333333,0.1
39481,0.19,0.75
39482,0.03,0.53
39483,0.07,0.11
39484,0.02,0.09
39485,0.07,0.64
39486,0.19,0.29
39487,0.01,0.89
39488,0.03,0.2975
39489,0.56,0.63
39490,0.67,0.78
39491,0.01,0.18
39492,0.74,0.86
39493,0.16,0.61
39494,0.1,0.54
39495,0.22,0.3
39496,0.61875,0.7633333333333334
39497,0.59,0.52
39498,0.76,0.3716666666666667
39499,0.485,0.76
39500,0.15,0.62
39501,0.05,0.22333333333333333
39502,0.8340000000000001,0.736
39503,0.28,0.85
39504,0.02,0.01
39505,0.1,0.22
39506,0.71,0.92
39507,0.54,0.76
39508,0.01,0.44
39509,0.2,0.505
39510,0.06,0.125
39511,0.03,0.49
39512,0.13916666666666666,0.25
39513,0.08933333333333333,0.65
39514,0.55,0.275
39515,0.19,0.40785714285714286
39516,0.23,0.18
39517,0.184,0.52
39518,0.28,0.51
39519,0.04,0.43714285714285717
39520,0.08,0.23
39521,0.31,0.36
39522,0.27,0.35
39523,0.08,0.28
39524,0.17,0.88
39525,0.03,0.52
39526,0.02,0.05
39527,0.02,0.12
39528,0.12,0.24
39529,0.45,0.38
39530,0.3,0.59
39531,0.45333333333333337,0.93
39532,0.17,0.7225
39533,0.08,0.07
39534,0.0,0.6925
39535,0.04,0.84
39536,0.08,0.11
39537,0.16,0.24
39538,0.08,0.71
39539,0.6916666666666665,0.68
39540,0.48,0.85
39541,0.155,0.263
39542,0.095,0.285
39543,0.16,0.31
39544,0.19,0.42
39545,0.2,0.06
39546,0.06,0.175
39547,0.4,0.67
39548,0.24,0.27
39549,0.13,0.99
39550,0.09,0.58
39551,0.1,0.34
39552,0.38,0.44
39553,0.015,0.1025
39554,0.63,0.85
39555,0.1,0.26916666666666667
39556,0.18,0.96
39557,0.3,0.4
39558,0.12,0.71
39559,0.07,0.15
39560,0.04,0.14
39561,0.24,0.46
39562,0.14,0.14
39563,0.19,0.68
39564,0.39,0.83
39565,0.09,0.78
39566,0.37,0.61
39567,0.24,0.728
39568,0.09,0.81
39569,0.01,0.33
39570,0.315,0.55
39571,0.3475,0.66
39572,0.43,0.5
39573,0.18,0.34
39574,0.47,0.57
39575,0.59,0.62
39576,0.17,0.37
39577,0.21,0.26
39578,0.35,0.17
39579,0.33,0.63
39580,0.59,0.66
39581,0.39,0.64
39582,0.31,0.71
39583,0.24,0.15
39584,0.65,0.62
39585,0.19,0.89
39586,0.27,0.73
39587,0.033,0.89
39588,0.25,0.45399999999999996
39589,0.09,0.5175
39590,0.01,0.01
39591,0.0,0.05
39592,0.039523809523809524,0.14
39593,0.5,0.5101190476190476
39594,0.27,0.8
39595,0.25,0.8775
39596,0.04,0.9434999999999999
39597,0.44,0.265
39598,0.02,0.1
39599,0.63,0.94
39600,0.01,0.1025
39601,0.07,0.12
39602,0.16,0.29
39603,0.77,0.71
39604,0.0775,0.28
39605,0.21,0.23
39606,0.7,0.3
39607,0.12,0.09
39608,0.04,0.84
39609,0.06,0.65
39610,0.39,0.29
39611,0.62,0.83
39612,0.02,0.03
39613,0.05,0.04
39614,0.7,0.78
39615,0.59,0.84
39616,0.04,0.6666666666666667
39617,0.25,0.7
39618,0.8,0.82
39619,0.69,0.77
39620,0.35,0.87
39621,0.13,0.53
39622,0.27,0.33
39623,0.05,0.08
39624,0.28,0.31
39625,0.3,0.41
39626,0.13,0.21
39627,0.01,0.1
39628,0.7,0.8898333333333334
39629,0.23,0.54
39630,0.04,0.14
39631,0.01,0.7
39632,0.04,0.05
39633,0.16,0.75
39634,0.96,0.98
39635,0.01,0.08
39636,0.09,0.86
39637,0.01,0.215
39638,0.06,0.66
39639,0.35,0.83
39640,0.39,0.72
39641,0.68,0.82
39642,0.09,0.6433333333333334
39643,0.76,0.96
39644,0.12,0.33
39645,0.06,0.02
39646,0.17,0.38
39647,0.13,0.94
39648,0.28,0.75
39649,0.08,0.07
39650,0.25,0.46
39651,0.08,0.21666666666666665
39652,0.08,0.82
39653,0.22,0.78
39654,0.13,0.24
39655,0.27,0.23
39656,0.18,0.83
39657,0.01,0.37
39658,0.4,0.62
39659,0.45,0.91
39660,0.0,0.0
39661,0.09,0.15
39662,0.15,0.08
39663,0.03,0.47
39664,0.07,0.58
39665,0.11,0.46
39666,0.44,0.65
39667,0.27,0.27
39668,0.88,0.94
39669,0.51,0.79
39670,0.03,0.34
39671,0.25,0.69
39672,0.27,0.375
39673,0.12,0.44
39674,0.22,0.58
39675,0.03,0.06
39676,0.35,0.11
39677,0.76,0.8
39678,0.06,0.045
39679,0.805,0.89
39680,0.14,0.06
39681,0.19,0.35
39682,0.26,0.09
39683,0.17,0.52
39684,0.13,0.18233333333333335
39685,0.75,0.67
39686,0.16,0.21
39687,0.305,0.69
39688,0.524452380952381,0.17566666666666667
39689,0.47,0.9083333333333334
39690,0.06,0.36
39691,0.08,0.73
39692,0.07,0.89
39693,0.16333333333333333,0.61
39694,0.27,0.51
39695,0.23,0.6331666666666667
39696,0.08,0.96
39697,0.12,0.41
39698,0.02,1.0
39699,0.05750000000000001,0.15280025530025526
39700,0.0,0.11
39701,0.01,0.09
39702,0.01,0.94
39703,0.68,0.95
39704,0.12,0.25583333333333336
39705,0.11,0.48
39706,0.02,0.24
39707,0.02,0.205
39708,0.06,0.09
39709,0.18,0.36
39710,0.88,0.85
39711,0.3,0.51
39712,0.15,0.37
39713,0.605,0.84
39714,0.05,0.11
39715,0.11800000000000001,0.94
39716,0.01,0.2669047619047619
39717,0.38,0.38
39718,0.05,0.84
39719,0.13,0.17
39720,0.24,0.11
39721,0.04,0.28
39722,0.11,0.77
39723,0.06,0.57
39724,0.04,0.53
39725,0.62,0.6
39726,0.0,0.06
39727,0.215,0.75
39728,0.22,0.73
39729,0.06,0.17833333333333334
39730,0.02,0.5133333333333333
39731,0.04,0.06
39732,0.01,0.21
39733,0.08,0.06
39734,0.3,0.21
39735,0.41,0.69
39736,0.02,0.11
39737,0.265,0.39
39738,0.34,0.67
39739,0.5,0.46
39740,0.48,0.57
39741,0.01,0.14
39742,0.27,0.81
39743,0.195,0.84
39744,0.14,0.62
39745,0.43,0.49166666666666664
39746,0.0,0.03
39747,0.83,0.88
39748,0.07,0.05
39749,0.03,0.18
39750,0.15,0.46
39751,0.02,0.1
39752,0.42333333333333334,0.47
39753,0.17,0.88
39754,0.03,0.13
39755,0.71,0.97
39756,0.03,0.77
39757,0.22,0.18
39758,0.46666666666666673,0.42
39759,0.02,0.34
39760,0.01,0.51
39761,0.7033333333333335,0.4
39762,0.09,0.27
39763,0.0,0.01
39764,0.08,0.3125
39765,0.02,0.86
39766,0.04,0.3
39767,0.02,0.15
39768,0.18,0.9
39769,0.01,0.06
39770,0.15,0.7325
39771,0.09,0.81
39772,0.22,0.34
39773,0.21,0.41
39774,0.22,0.88
39775,0.04,0.94
39776,0.165,0.24
39777,0.06,0.96
39778,0.02,0.53
39779,0.05,0.16
39780,0.09,0.1
39781,0.14,0.23
39782,0.06,0.06
39783,0.06,0.5566666666666666
39784,0.0575,0.55
39785,0.05166666666666666,0.03
39786,0.13,0.2608333333333333
39787,0.5,0.61
39788,0.14,0.54
39789,0.68,0.66
39790,0.07,0.18
39791,0.19,0.41
39792,0.02,0.22000000000000003
39793,0.06,0.19
39794,0.595,0.78
39795,0.23,0.3
39796,0.04,0.24
39797,0.0,0.1
39798,0.11,0.63
39799,0.11,0.7
39800,0.4,0.23
39801,0.14,0.5833333333333333
39802,0.11,0.67
39803,0.02,0.11
39804,0.12,0.05
39805,0.04,0.16
39806,0.01,0.1
39807,0.02,0.37
39808,0.05,0.06
39809,0.384,0.34
39810,0.205,0.8766666666666667
39811,0.43083333333333335,0.46
39812,0.04,0.32
39813,0.7,0.51
39814,0.9,0.96
39815,0.09,0.45
39816,0.12,0.31
39817,0.42,0.48
39818,0.07,0.0
39819,0.31,0.09
39820,0.14,0.69
39821,0.24,0.87
39822,0.09,0.08
39823,0.17821428571428574,0.5591666666666666
39824,0.07,0.40273412698412697
39825,0.03,0.0525
39826,0.61,0.99
39827,0.39266666666666666,0.68
39828,0.13,0.41
39829,0.18,0.16
39830,0.07,0.09
39831,0.07,0.11333333333333334
39832,0.04,0.06
39833,0.28,0.1
39834,0.25,0.8
39835,0.01,0.11
39836,0.08,0.845
39837,0.03,0.21
39838,0.03,0.94
39839,0.19,0.87
39840,0.04,0.3125
39841,0.56,0.67
39842,0.04,0.47
39843,0.14,0.07
39844,0.12,0.14
39845,0.21,0.8
39846,0.22,0.44
39847,0.29,0.5516666666666667
39848,0.02,0.15
39849,0.22,0.32
39850,0.87,0.97
39851,0.1,0.56
39852,0.14,0.19
39853,0.1,0.19
39854,0.28,0.46
39855,0.25,0.12
39856,0.01,0.12
39857,0.15,0.61
39858,0.15,0.57
39859,0.16,0.33
39860,0.39,0.73
39861,0.04,0.88
39862,0.07,0.58
39863,0.02,0.155
39864,0.46,0.32
39865,0.26,0.54
39866,0.01,0.03
39867,0.13,0.285
39868,0.87,0.78
39869,0.10666666666666666,0.68
39870,0.18,0.31
39871,0.08,0.47
39872,0.07,0.02
39873,0.3,0.54
39874,0.21,0.92
39875,0.43,0.31
39876,0.08,0.17666666666666667
39877,0.0,0.1
39878,0.01,0.04
39879,0.23,0.42
39880,0.28,0.5
39881,0.08,0.07
39882,0.44,0.13
39883,0.55,0.69
39884,0.21,0.28
39885,0.01,0.06
39886,0.03,0.72
39887,0.05,0.12
39888,0.02,0.09
39889,0.11,0.64
39890,0.06,0.39
39891,0.2,0.8666666666666666
39892,0.14,0.17
39893,0.17,0.9
39894,0.11,0.43
39895,0.34,0.33233333333333337
39896,0.26,0.52
39897,0.22,0.25
39898,0.02,0.1
39899,0.01,0.01
39900,0.33,0.28
39901,0.0,0.71
39902,0.72,0.72
39903,0.73,0.79
39904,0.23,0.16
39905,0.08,0.43
39906,0.27,0.25
39907,0.02,0.75
39908,0.02,0.69
39909,0.1,0.99
39910,0.34,0.12
39911,0.15,0.12
39912,0.56,0.74
39913,0.11,0.02
39914,0.7,0.72
39915,0.13,0.26
39916,0.01,0.19
39917,0.5,0.43
39918,0.215,0.09
39919,0.1725,0.34
39920,0.06,0.69
39921,0.04,0.24
39922,0.55,0.85
39923,0.29,0.6
39924,0.02,0.07
39925,0.0,0.8
39926,0.58,0.43
39927,0.04,0.32
39928,0.12,0.32
39929,0.05,0.14
39930,0.13,0.14
39931,0.27,0.38
39932,0.07,0.9525
39933,0.4775,0.35
39934,0.09,0.155
39935,0.0,0.38
39936,0.02,0.13
39937,0.29,0.16
39938,0.0,0.0
39939,0.19,0.84
39940,0.4,0.43
39941,0.61,0.97
39942,0.2,0.51
39943,0.6991666666666667,0.6
39944,0.84,0.91
39945,0.41,0.77
39946,0.5,0.27
39947,0.15,0.62
39948,0.15,0.4
39949,0.1,0.38
39950,0.03,0.25
39951,0.07,0.16
39952,0.28,0.6
39953,0.09,0.24
39954,0.24,0.38
39955,0.09,0.83
39956,0.03,0.29266666666666663
39957,0.09,0.6
39958,0.92,0.88
39959,0.38,0.7658333333333333
39960,0.18083333333333332,0.29
39961,0.19,0.86
39962,0.12,0.4
39963,0.33,0.4
39964,0.4075,0.83
39965,0.75,0.78
39966,0.31,0.33
39967,0.94,0.79
39968,0.11,0.19
39969,0.12,0.9
39970,0.625,0.78
39971,0.55,0.36
39972,0.29,0.2
39973,0.02,0.02
39974,0.07,0.91
39975,0.94,0.925
39976,0.16,0.65
39977,0.01,0.13
39978,0.07,0.1
39979,0.68,0.28
39980,0.24,0.22
39981,0.1627777777777778,0.19
39982,0.01,0.41
39983,0.19,0.9
39984,0.05,0.19
39985,0.07,0.09
39986,0.27,0.55
39987,0.07,0.46
39988,0.54,0.84
39989,0.056666666666666664,0.02
39990,0.67,0.94
39991,0.76,0.86
39992,0.1,0.215
39993,0.03,0.2
39994,0.78,0.37
39995,0.07,0.13
39996,0.81,0.73
39997,0.17,0.73
39998,0.0,0.71
39999,0.05,0.38
40000,0.0,0.49
40001,0.03,0.91
40002,0.27,0.63
40003,0.2,0.27
40004,0.01,0.25
40005,0.05,0.2604444444444444
40006,0.12,0.72
40007,0.23,0.86
40008,0.08,0.46
40009,0.4275,0.41
40010,0.59,0.6
40011,0.11,0.43
40012,0.64,0.65
40013,0.14,0.59
40014,0.13,0.12
40015,0.19,0.405
40016,0.115,0.4
40017,0.27,0.53
40018,0.04,0.08
40019,0.0,0.15
40020,0.99,0.875
40021,0.39,0.51
40022,0.04,0.59
40023,0.44,0.66
40024,0.87,0.92
40025,0.07,0.25
40026,0.02,0.06
40027,0.55,0.72
40028,0.91,0.91
40029,0.08,0.07
40030,0.03333333333333333,0.54
40031,0.03,0.15666666666666665
40032,0.17,0.6625
40033,0.26666666666666666,0.45
40034,0.11,0.27
40035,0.15,0.57
40036,0.68,0.57
40037,0.45,0.84
40038,0.12,0.89
40039,0.49,0.7
40040,0.31499999999999995,0.98
40041,0.38,0.72
40042,0.03,0.94
40043,0.44,0.5
40044,0.81,0.7
40045,0.27,0.1525
40046,0.2333333333333333,0.26
40047,0.3,0.5
40048,0.18,0.27
40049,0.37,0.6
40050,0.9,0.99
40051,0.47,0.78
40052,0.04,0.1
40053,0.07,0.23
40054,0.06666666666666667,0.87
40055,0.34,0.52
40056,0.1,0.01
40057,0.78,0.99
40058,0.26,0.19
40059,0.19,0.54
40060,0.04,0.93
40061,0.02,0.95
40062,0.095,0.04
40063,0.44,0.71
40064,0.06,0.9183333333333333
40065,0.86,0.8
40066,0.13,0.14
40067,0.0,0.2
40068,0.21,0.15
40069,0.7,0.72
40070,0.03,0.51
40071,0.6466666666666666,0.955
40072,0.13,0.46
40073,0.0,0.64
40074,0.22,0.08
40075,0.05,0.11
40076,0.19,0.49
40077,0.07,0.95
40078,0.11,0.48
40079,0.34,0.73
40080,0.35,0.185
40081,0.33,0.465
40082,0.09,0.22166666666666668
40083,0.065,0.1
40084,0.34,0.42
40085,0.02,0.33
40086,0.15333333333333335,0.3325
40087,0.49,0.21
40088,0.08,0.76
40089,0.8891666666666665,0.88
40090,0.11,0.68
40091,0.66,0.72
40092,0.03,0.12
40093,0.16,0.08
40094,0.26,0.75
40095,0.12,0.3
40096,0.22,0.91
40097,0.27,0.69
40098,0.83,0.87
40099,0.63,0.5819999999999999
40100,0.04,0.21
40101,0.18,0.13
40102,0.68,0.64
40103,0.2,0.9166666666666665
40104,0.21,0.92
40105,0.5266666666666666,0.685
40106,0.16,0.4
40107,0.1,0.5
40108,0.14,0.23
40109,0.115,0.62
40110,0.255,0.43
40111,0.04,0.05
40112,0.22,0.2
40113,0.08,0.17066666666666666
40114,0.03,0.77
40115,0.26,0.83
40116,0.02,0.5466666666666667
40117,0.05,0.07
40118,0.13,0.54
40119,0.05,0.27
40120,0.19,0.15
40121,0.7158333333333334,0.9
40122,0.258,0.81
40123,0.63,0.71
40124,0.08,0.15
40125,0.14,0.67
40126,0.02,0.28
40127,0.04,0.62
40128,0.03,0.0
40129,0.41,0.87
40130,0.02,0.38
40131,0.71,0.88
40132,0.02,0.11
40133,0.65,0.1415
40134,0.77,0.84
40135,0.01,0.94
40136,0.13,0.57
40137,0.09,0.94
40138,0.1,0.58
40139,0.12,0.55
40140,0.1,0.41
40141,0.04,0.27
40142,0.4,0.79
40143,0.19733333333333333,0.95
40144,0.04,0.1
40145,0.0,0.11
40146,0.08,0.01
40147,0.26,0.8
40148,0.18,0.84
40149,0.83,0.78
